Seniority,References,Authors,Year,Journal,Field,Region,Citations
41,34,3,1996,APJ,p2,OTHER,241
39,29,1,1996,APJ,p3,OTHER,9
39,25,1,1996,APJ,p4,OTHER,35
38,3,1,1996,MNRAS,p5,EUROPE,4
38,31,3,1996,APJ,p2,OTHER,9
38,30,2,1996,MNRAS,p2,NAMERICA,14
38,40,1,1996,APJ,p3,OTHER,29
38,42,2,1996,APJ,p2,OTHER,49
37,23,1,1996,AA,p2,OTHER,3
37,21,3,1996,APJ,p2,OTHER,40
37,91,1,1996,AA,p2,OTHER,88
36,19,2,1996,APJ,p4,OTHER,17
36,40,18,1996,APJ,p4,OTHER,39
36,26,3,1996,MNRAS,p2,EUROPE,43
36,83,1,1996,MNRAS,p2,EUROPE,152
35,25,3,1996,MNRAS,p3,EUROPE,2
35,51,1,1996,APJ,p2,OTHER,9
35,32,2,1996,APJ,p1,OTHER,17
35,35,3,1996,MNRAS,p2,NAMERICA,25
35,15,3,1996,APJ,p2,OTHER,36
35,21,6,1996,AA,p4,OTHER,59
35,100,10,1996,APJ,p5,OTHER,112
35,101,3,1996,APJ,p4,EUROPE,143
34,13,1,1996,AA,p1,OTHER,1
34,32,3,1996,APJ,p3,OTHER,54
34,23,3,1996,APJ,p4,OTHER,66
34,52,12,1996,APJ,p3,OTHER,135
33,21,1,1996,APJ,p3,OTHER,5
33,61,2,1996,APJ,p2,OTHER,5
33,17,6,1996,APJ,p5,OTHER,19
33,9,2,1996,MNRAS,p2,EUROPE,27
33,46,2,1996,APJ,p3,OTHER,37
33,60,2,1996,APJ,p2,OTHER,82
33,61,2,1996,APJ,p4,OTHER,107
33,53,2,1996,APJ,p4,OTHER,238
32,22,1,1996,APJ,p3,OTHER,7
32,14,1,1996,APJ,p6,OTHER,12
32,6,1,1996,MNRAS,p1,OTHER,15
32,20,3,1996,APJ,p3,OTHER,22
32,26,5,1996,APJ,p3,OTHER,23
32,16,3,1996,SCI,p4,OTHER,30
32,20,3,1996,APJ,p4,OTHER,39
32,64,3,1996,APJ,p4,OTHER,59
32,35,4,1996,MNRAS,p2,EUROPE,61
32,22,1,1996,APJ,p4,OTHER,83
31,13,4,1996,AA,p4,OTHER,12
31,13,3,1996,APJ,p5,OTHER,14
31,10,3,1996,APJ,p3,OTHER,16
31,19,4,1996,MNRAS,p2,OTHER,16
31,6,4,1996,MNRAS,p2,EUROPE,20
31,18,2,1996,APJ,p4,OTHER,22
31,22,1,1996,MNRAS,p4,OTHER,28
31,24,4,1996,AA,p4,OTHER,28
31,14,7,1996,MNRAS,p4,EUROPE,32
31,25,2,1996,APJ,p3,OTHER,34
31,42,4,1996,APJ,p4,OTHER,57
31,16,4,1996,APJ,p5,OTHER,75
31,28,18,1996,NAT,p1,OTHER,82
31,32,1,1996,APJ,p2,OTHER,86
31,28,34,1996,SCI,p1,OTHER,114
30,66,3,1996,MNRAS,p2,EUROPE,8
30,5,6,1996,AA,p2,OTHER,11
30,47,1,1996,APJ,p4,OTHER,25
30,28,1,1996,MNRAS,p4,EUROPE,27
30,47,1,1996,APJ,p4,OTHER,29
30,18,1,1996,APJ,p5,OTHER,38
30,28,26,1996,SCI,p2,OTHER,190
30,4,63,1996,AA,p6,OTHER,373
29,13,2,1996,MNRAS,p2,OTHER,6
29,57,2,1996,MNRAS,p2,OTHER,7
29,35,6,1996,APJ,p5,OTHER,12
29,20,6,1996,APJ,p5,OTHER,13
29,8,22,1996,AA,p2,OTHER,14
29,69,2,1996,APJ,p4,OTHER,16
29,15,15,1996,AA,p2,OTHER,18
29,27,4,1996,APJ,p2,OTHER,27
29,27,4,1996,APJ,p4,OTHER,27
29,46,2,1996,AA,p2,OTHER,32
29,110,1,1996,AA,p3,OTHER,37
29,48,4,1996,APJ,p2,OTHER,41
29,43,5,1996,APJ,p5,OTHER,61
29,38,1,1996,APJ,p3,OTHER,71
29,28,2,1996,NAT,p4,OTHER,98
29,56,28,1996,APJ,p5,OTHER,116
29,16,2,1996,APJ,p2,OTHER,342
28,5,1,1996,APJ,p2,OTHER,1
28,7,1,1996,MNRAS,p6,EUROPE,2
28,23,3,1996,MNRAS,p2,EUROPE,3
28,3,1,1996,MNRAS,p6,EUROPE,4
28,37,1,1996,MNRAS,p4,OTHER,6
28,20,5,1996,AA,p2,OTHER,17
28,19,1,1996,APJ,p4,OTHER,19
28,12,1,1996,APJ,p5,OTHER,22
28,16,1,1996,MNRAS,p4,NAMERICA,27
28,33,1,1996,APJ,p2,OTHER,27
28,27,3,1996,APJ,p5,OTHER,38
28,25,4,1996,APJ,p1,OTHER,41
28,36,2,1996,APJ,p4,OTHER,46
28,30,5,1996,APJ,p4,OTHER,56
28,10,10,1996,SCI,p2,OTHER,74
28,21,4,1996,NAT,p1,OTHER,74
28,6,3,1996,SCI,p1,OTHER,75
28,26,3,1996,APJ,p5,OTHER,101
28,19,5,1996,NAT,p1,OTHER,132
28,26,2,1996,APJ,p5,OTHER,193
28,17,4,1996,NAT,p5,EUROPE,197
28,23,8,1996,APJ,p5,OTHER,300
27,20,2,1996,AA,p4,OTHER,7
27,12,1,1996,MNRAS,p4,EUROPE,9
27,15,2,1996,APJ,p2,OTHER,12
27,46,1,1996,APJ,p4,OTHER,14
27,20,3,1996,MNRAS,p3,EUROPE,18
27,8,7,1996,SCI,p1,OTHER,19
27,27,6,1996,AA,p2,OTHER,31
27,31,2,1996,AA,p2,OTHER,31
27,12,2,1996,APJ,p6,OTHER,53
27,15,10,1996,MNRAS,p4,EUROPE,67
27,25,6,1996,APJ,p4,OTHER,99
27,15,3,1996,APJ,p2,OTHER,120
27,47,3,1996,APJ,p5,OTHER,126
27,50,14,1996,AA,p3,OTHER,154
27,48,6,1996,APJ,p2,OTHER,178
27,43,2,1996,APJ,p4,NAMERICA,198
27,27,5,1996,NAT,p3,OTHER,203
26,32,1,1996,AA,p1,OTHER,1
26,16,4,1996,AA,p4,OTHER,3
26,29,3,1996,APJ,p3,OTHER,4
26,34,2,1996,APJ,p3,OTHER,4
26,43,2,1996,APJ,p2,OTHER,6
26,10,2,1996,AA,p4,OTHER,7
26,13,1,1996,APJ,p2,OTHER,7
26,21,2,1996,APJ,p2,OTHER,12
26,10,2,1996,NAT,p3,NAMERICA,17
26,21,2,1996,APJ,p2,OTHER,18
26,28,3,1996,APJ,p5,OTHER,19
26,33,4,1996,APJ,p3,OTHER,21
26,46,3,1996,APJ,p4,OTHER,23
26,17,2,1996,APJ,p4,OTHER,26
26,34,1,1996,AA,p1,OTHER,27
26,48,8,1996,MNRAS,p3,EUROPE,39
26,11,4,1996,APJ,p1,OTHER,43
26,15,5,1996,AA,p3,OTHER,47
26,20,5,1996,APJ,p4,OTHER,47
26,35,3,1996,AA,p2,OTHER,52
26,27,2,1996,AA,p4,OTHER,66
26,50,3,1996,APJ,p3,OTHER,70
26,33,1,1996,APJ,p2,OTHER,74
26,85,3,1996,APJ,p4,OTHER,118
26,56,9,1996,MNRAS,p6,OTHER,127
26,12,8,1996,AA,p4,OTHER,151
26,21,17,1996,SCI,p2,OTHER,225
25,9,5,1996,AA,p2,OTHER,9
25,21,2,1996,APJ,p2,OTHER,14
25,13,4,1996,AA,p3,OTHER,16
25,35,4,1996,APJ,p4,OTHER,18
25,23,4,1996,AA,p4,OTHER,20
25,22,5,1996,APJ,p4,OTHER,24
25,22,6,1996,APJ,p2,OTHER,24
25,46,5,1996,APJ,p4,OTHER,34
25,60,1,1996,APJ,p4,OTHER,37
25,27,5,1996,APJ,p4,OTHER,41
25,16,2,1996,APJ,p5,OTHER,58
25,15,2,1996,SCI,p1,OTHER,62
25,46,11,1996,APJ,p4,OTHER,72
25,6,3,1996,MNRAS,p5,NAMERICA,83
25,7,2,1996,MNRAS,p5,OTHER,84
25,18,7,1996,AA,p4,OTHER,90
25,13,7,1996,AA,p4,OTHER,143
25,83,6,1996,APJ,p4,OTHER,205
25,50,4,1996,APJ,p3,OTHER,208
25,47,3,1996,APJ,p4,OTHER,395
24,30,4,1996,AA,p5,OTHER,1
24,22,2,1996,MNRAS,p2,NAMERICA,6
24,36,1,1996,APJ,p4,OTHER,7
24,14,2,1996,AA,p4,OTHER,9
24,14,4,1996,MNRAS,p2,OTHER,9
24,8,7,1996,AA,p2,OTHER,10
24,32,12,1996,AA,p5,OTHER,10
24,26,3,1996,AA,p2,OTHER,11
24,61,2,1996,MNRAS,p2,EUROPE,12
24,26,1,1996,APJ,p5,OTHER,13
24,36,4,1996,MNRAS,p2,OTHER,13
24,35,2,1996,MNRAS,p2,NAMERICA,18
24,18,3,1996,AA,p2,OTHER,21
24,19,5,1996,APJ,p2,OTHER,23
24,52,1,1996,MNRAS,p2,NAMERICA,24
24,26,3,1996,APJ,p2,OTHER,25
24,22,5,1996,APJ,p2,OTHER,26
24,32,1,1996,APJ,p4,OTHER,27
24,25,3,1996,APJ,p5,OTHER,29
24,22,5,1996,AA,p3,OTHER,32
24,15,4,1996,APJ,p2,OTHER,37
24,20,4,1996,APJ,p2,OTHER,47
24,71,7,1996,MNRAS,p3,NAMERICA,58
24,42,5,1996,APJ,p4,OTHER,62
24,18,2,1996,MNRAS,p5,EUROPE,63
24,28,3,1996,APJ,p5,OTHER,63
24,28,2,1996,AA,p2,OTHER,70
24,36,4,1996,AA,p2,OTHER,72
24,48,3,1996,APJ,p2,EUROPE,77
24,21,4,1996,MNRAS,p3,NAMERICA,79
24,22,5,1996,NAT,p5,OTHER,84
24,9,5,1996,SCI,p2,OTHER,109
24,53,7,1996,AA,p3,OTHER,110
24,27,3,1996,NAT,p3,NAMERICA,152
24,18,5,1996,APJ,p4,OTHER,160
24,14,3,1996,APJ,p5,OTHER,168
24,45,8,1996,APJ,p4,OTHER,188
24,20,1,1996,APJ,p5,OTHER,245
24,14,1,1996,MNRAS,p5,EUROPE,330
23,46,4,1996,APJ,p2,OTHER,3
23,17,5,1996,AA,p5,OTHER,13
23,25,1,1996,APJ,p5,OTHER,15
23,11,2,1996,APJ,p4,OTHER,21
23,17,4,1996,APJ,p2,OTHER,21
23,9,4,1996,APJ,p2,OTHER,24
23,24,2,1996,APJ,p2,OTHER,26
23,85,8,1996,APJ,p4,OTHER,30
23,18,7,1996,AA,p1,OTHER,32
23,18,4,1996,APJ,p4,OTHER,35
23,15,8,1996,APJ,p5,EUROPE,37
23,26,2,1996,APJ,p5,OTHER,37
23,37,3,1996,AA,p2,OTHER,38
23,29,5,1996,APJ,p4,OTHER,42
23,23,6,1996,APJ,p4,OTHER,43
23,64,3,1996,APJ,p5,OTHER,44
23,20,4,1996,APJ,p4,OTHER,46
23,29,2,1996,APJ,p4,OTHER,47
23,57,4,1996,APJ,p2,OTHER,50
23,45,3,1996,MNRAS,p2,OTHER,51
23,35,4,1996,APJ,p5,OTHER,52
23,13,3,1996,APJ,p2,OTHER,55
23,27,10,1996,AA,p1,OTHER,62
23,23,15,1996,AA,p2,OTHER,64
23,44,3,1996,APJ,p4,OTHER,64
23,17,5,1996,APJ,p3,OTHER,71
23,4,3,1996,APJ,p6,OTHER,72
23,51,17,1996,AA,p2,OTHER,73
23,32,2,1996,MNRAS,p2,NAMERICA,79
23,84,4,1996,AA,p4,OTHER,102
23,46,2,1996,APJ,p4,OTHER,105
23,41,2,1996,APJ,p4,OTHER,115
23,37,2,1996,AA,p5,OTHER,127
23,15,3,1996,AA,p2,OTHER,159
23,9,4,1996,AA,p1,OTHER,169
23,45,2,1996,APJ,p4,OTHER,230
23,16,2,1996,AA,p5,OTHER,265
22,12,2,1996,AA,p2,OTHER,1
22,1,2,1996,AA,p6,OTHER,2
22,27,3,1996,APJ,p4,OTHER,5
22,29,1,1996,MNRAS,p2,NAMERICA,7
22,11,1,1996,APJ,p4,OTHER,10
22,16,3,1996,APJ,p2,OTHER,12
22,11,5,1996,APJ,p1,OTHER,15
22,60,2,1996,AA,p4,OTHER,16
22,13,2,1996,MNRAS,p6,OTHER,20
22,24,11,1996,APJ,p4,OTHER,23
22,12,3,1996,MNRAS,p5,EUROPE,24
22,25,1,1996,APJ,p2,OTHER,27
22,18,2,1996,MNRAS,p2,OTHER,28
22,52,3,1996,APJ,p3,OTHER,28
22,61,9,1996,APJ,p4,OTHER,57
22,22,5,1996,APJ,p5,OTHER,60
22,37,1,1996,APJ,p5,OTHER,61
22,42,27,1996,APJ,p5,OTHER,65
22,60,3,1996,APJ,p2,OTHER,72
22,45,2,1996,AA,p2,OTHER,82
22,25,1,1996,APJ,p2,OTHER,87
22,13,25,1996,APJ,p4,OTHER,88
22,23,10,1996,APJ,p4,OTHER,92
22,20,5,1996,APJ,p2,OTHER,126
22,45,1,1996,APJ,p4,OTHER,126
22,53,1,1996,APJ,p4,OTHER,128
22,28,10,1996,AA,p6,OTHER,155
22,49,2,1996,APJ,p4,OTHER,237
22,71,33,1996,SCI,p2,OTHER,718
21,21,2,1996,AA,p2,OTHER,1
21,16,1,1996,APJ,p2,OTHER,4
21,18,1,1996,APJ,p1,OTHER,4
21,18,2,1996,APJ,p5,OTHER,4
21,24,1,1996,MNRAS,p2,EUROPE,7
21,25,16,1996,APJ,p4,OTHER,7
21,14,1,1996,MNRAS,p3,NAMERICA,8
21,31,2,1996,AA,p4,OTHER,12
21,12,3,1996,APJ,p5,OTHER,13
21,17,2,1996,MNRAS,p5,NAMERICA,13
21,22,3,1996,APJ,p2,OTHER,15
21,33,3,1996,AA,p2,OTHER,16
21,26,1,1996,APJ,p2,OTHER,18
21,50,2,1996,AA,p5,OTHER,19
21,14,3,1996,AA,p4,OTHER,26
21,14,5,1996,MNRAS,p5,EUROPE,26
21,17,3,1996,APJ,p4,OTHER,26
21,46,2,1996,APJ,p4,OTHER,28
21,35,3,1996,APJ,p2,OTHER,30
21,22,3,1996,AA,p2,OTHER,34
21,32,3,1996,AA,p2,OTHER,34
21,20,3,1996,APJ,p2,OTHER,36
21,37,2,1996,APJ,p1,OTHER,40
21,33,1,1996,NAT,p2,NAMERICA,42
21,35,1,1996,AA,p4,OTHER,43
21,14,2,1996,MNRAS,p1,EUROPE,58
21,17,2,1996,APJ,p1,OTHER,59
21,41,3,1996,APJ,p5,OTHER,62
21,30,4,1996,APJ,p2,OTHER,63
21,18,3,1996,APJ,p2,OTHER,70
21,18,3,1996,APJ,p3,OTHER,85
21,35,3,1996,APJ,p4,OTHER,90
21,91,1,1996,APJ,p4,OTHER,132
21,32,7,1996,SCI,p1,OTHER,219
21,50,2,1996,APJ,p5,OTHER,307
21,31,1,1996,APJ,p2,OTHER,839
20,23,2,1996,APJ,p5,OTHER,1
20,7,1,1996,APJ,p3,OTHER,5
20,17,3,1996,APJ,p1,OTHER,8
20,23,7,1996,AA,p5,OTHER,9
20,1,1,1996,AA,p6,OTHER,10
20,20,5,1996,MNRAS,p4,NAMERICA,10
20,6,1,1996,NAT,p6,OTHER,11
20,26,5,1996,AA,p4,OTHER,15
20,25,3,1996,APJ,p4,OTHER,16
20,4,4,1996,AA,p3,OTHER,20
20,15,1,1996,MNRAS,p4,NAMERICA,20
20,23,4,1996,AA,p2,OTHER,23
20,23,2,1996,APJ,p2,OTHER,25
20,59,4,1996,APJ,p2,OTHER,25
20,28,3,1996,MNRAS,p2,NAMERICA,26
20,23,4,1996,AA,p2,OTHER,27
20,13,3,1996,APJ,p4,OTHER,28
20,21,9,1996,APJ,p5,OTHER,31
20,23,7,1996,APJ,p2,OTHER,32
20,74,1,1996,MNRAS,p3,EUROPE,32
20,7,3,1996,APJ,p4,OTHER,36
20,33,3,1996,AA,p2,OTHER,37
20,11,5,1996,APJ,p2,OTHER,45
20,35,10,1996,APJ,p5,OTHER,48
20,21,2,1996,MNRAS,p2,NAMERICA,54
20,23,8,1996,APJ,p3,OTHER,54
20,1,5,1996,NAT,p1,NAMERICA,55
20,59,3,1996,APJ,p1,OTHER,63
20,10,2,1996,APJ,p2,OTHER,89
20,58,8,1996,APJ,p4,OTHER,89
20,24,4,1996,APJ,p5,OTHER,90
20,15,13,1996,AA,p4,OTHER,110
20,19,2,1996,APJ,p2,OTHER,120
20,39,5,1996,APJ,p5,OTHER,136
20,63,2,1996,APJ,p4,OTHER,138
20,29,3,1996,APJ,p2,OTHER,164
20,64,5,1996,APJ,p4,OTHER,250
20,55,5,1996,MNRAS,p3,EUROPE,362
19,30,5,1996,AA,p4,OTHER,8
19,15,3,1996,APJ,p5,OTHER,11
19,20,9,1996,AA,p4,OTHER,13
19,14,1,1996,APJ,p2,OTHER,25
19,15,2,1996,MNRAS,p3,NAMERICA,26
19,25,2,1996,APJ,p5,OTHER,27
19,30,7,1996,AA,p4,OTHER,30
19,58,2,1996,MNRAS,p4,OTHER,30
19,59,3,1996,MNRAS,p5,NAMERICA,31
19,28,2,1996,APJ,p4,OTHER,34
19,33,1,1996,AA,p2,OTHER,44
19,61,4,1996,APJ,p4,OTHER,46
19,39,1,1996,APJ,p2,OTHER,47
19,77,4,1996,APJ,p4,OTHER,80
19,50,2,1996,APJ,p4,OTHER,113
19,28,9,1996,APJ,p2,OTHER,142
19,17,2,1996,NAT,p1,OTHER,297
19,63,2,1996,APJ,p4,OTHER,307
18,23,3,1996,APJ,p4,OTHER,7
18,19,5,1996,AA,p3,OTHER,11
18,9,2,1996,AA,p5,OTHER,14
18,24,4,1996,APJ,p5,OTHER,14
18,35,2,1996,MNRAS,p3,EUROPE,15
18,10,2,1996,MNRAS,p2,OTHER,19
18,17,2,1996,MNRAS,p5,OTHER,19
18,17,2,1996,APJ,p2,OTHER,21
18,8,7,1996,SCI,p2,OTHER,24
18,24,13,1996,AA,p5,OTHER,24
18,24,21,1996,MNRAS,p2,OTHER,29
18,13,4,1996,AA,p4,OTHER,35
18,50,22,1996,APJ,p2,OTHER,35
18,33,21,1996,APJ,p6,OTHER,54
18,15,5,1996,AA,p4,OTHER,55
18,28,8,1996,APJ,p5,OTHER,57
18,9,24,1996,AA,p6,OTHER,60
18,12,2,1996,AA,p3,OTHER,69
18,15,19,1996,APJ,p4,OTHER,73
18,81,2,1996,MNRAS,p2,EUROPE,77
18,28,3,1996,MNRAS,p5,OTHER,82
18,50,5,1996,APJ,p5,OTHER,87
18,82,6,1996,APJ,p2,OTHER,98
18,21,2,1996,SCI,p1,OTHER,101
18,24,3,1996,APJ,p4,OTHER,104
18,15,2,1996,NAT,p4,EUROPE,127
18,41,2,1996,APJ,p5,OTHER,134
18,46,3,1996,AA,p2,OTHER,163
18,56,18,1996,APJ,p3,OTHER,168
18,46,2,1996,APJ,p4,OTHER,206
18,35,3,1996,AA,p3,OTHER,226
18,28,3,1996,NAT,p4,NAMERICA,327
18,58,2,1996,APJ,p4,OTHER,468
18,43,7,1996,APJ,p3,OTHER,494
17,20,1,1996,AA,p2,OTHER,3
17,1,2,1996,APJ,p5,OTHER,6
17,23,1,1996,AA,p2,OTHER,7
17,22,3,1996,APJ,p2,OTHER,8
17,139,3,1996,APJ,p3,OTHER,10
17,10,1,1996,NAT,p1,NAMERICA,20
17,25,11,1996,APJ,p5,OTHER,23
17,20,5,1996,APJ,p5,OTHER,24
17,14,2,1996,APJ,p2,OTHER,27
17,24,3,1996,NAT,p4,OTHER,29
17,31,2,1996,APJ,p3,OTHER,31
17,11,13,1996,AA,p4,OTHER,33
17,19,11,1996,APJ,p5,OTHER,34
17,13,2,1996,MNRAS,p2,EUROPE,35
17,46,2,1996,APJ,p2,OTHER,35
17,54,1,1996,APJ,p4,OTHER,40
17,35,2,1996,APJ,p3,OTHER,47
17,75,4,1996,MNRAS,p2,EUROPE,47
17,28,7,1996,APJ,p5,OTHER,50
17,37,2,1996,APJ,p2,OTHER,51
17,31,6,1996,APJ,p4,OTHER,53
17,16,10,1996,APJ,p3,OTHER,56
17,71,1,1996,APJ,p1,OTHER,65
17,78,5,1996,APJ,p4,OTHER,69
17,22,6,1996,APJ,p3,OTHER,86
17,42,3,1996,APJ,p2,OTHER,214
17,136,3,1996,APJ,p2,OTHER,559
16,13,4,1996,APJ,p5,OTHER,2
16,14,4,1996,APJ,p4,OTHER,3
16,42,2,1996,AA,p5,OTHER,3
16,11,2,1996,AA,p3,OTHER,5
16,20,3,1996,APJ,p3,OTHER,6
16,1,3,1996,APJ,p1,OTHER,7
16,35,3,1996,APJ,p2,OTHER,7
16,13,3,1996,APJ,p5,OTHER,12
16,22,4,1996,APJ,p5,OTHER,12
16,26,1,1996,AA,p2,OTHER,12
16,47,3,1996,APJ,p5,NAMERICA,12
16,25,2,1996,AA,p5,OTHER,13
16,28,1,1996,MNRAS,p3,OTHER,13
16,23,5,1996,AA,p2,OTHER,15
16,10,4,1996,AA,p5,OTHER,16
16,24,3,1996,AA,p3,OTHER,16
16,34,4,1996,AA,p5,OTHER,17
16,19,2,1996,APJ,p2,OTHER,20
16,36,4,1996,APJ,p2,OTHER,23
16,26,2,1996,AA,p2,OTHER,24
16,12,2,1996,APJ,p5,OTHER,26
16,26,3,1996,APJ,p5,OTHER,29
16,28,3,1996,AA,p5,OTHER,30
16,35,4,1996,AA,p2,OTHER,32
16,55,8,1996,APJ,p4,OTHER,32
16,19,4,1996,AA,p4,OTHER,35
16,46,3,1996,APJ,p5,OTHER,39
16,41,2,1996,APJ,p2,OTHER,40
16,17,3,1996,APJ,p3,OTHER,42
16,39,3,1996,AA,p3,OTHER,49
16,54,6,1996,APJ,p4,OTHER,52
16,29,14,1996,APJ,p5,OTHER,61
16,41,4,1996,APJ,p2,OTHER,66
16,63,4,1996,APJ,p4,OTHER,77
16,23,12,1996,AA,p2,OTHER,93
16,24,2,1996,APJ,p2,OTHER,111
16,65,4,1996,APJ,p3,OTHER,115
16,25,1,1996,APJ,p5,OTHER,129
16,37,21,1996,SCI,p2,OTHER,148
16,19,8,1996,APJ,p5,OTHER,165
16,14,3,1996,APJ,p2,OTHER,169
16,70,3,1996,APJ,p5,OTHER,177
16,31,3,1996,APJ,p5,OTHER,229
16,24,10,1996,APJ,p3,OTHER,1004
15,9,4,1996,APJ,p3,OTHER,4
15,29,22,1996,APJ,p2,OTHER,4
15,21,4,1996,APJ,p2,OTHER,5
15,30,1,1996,MNRAS,p2,OTHER,7
15,38,2,1996,APJ,p2,OTHER,9
15,5,9,1996,AA,p4,OTHER,14
15,23,4,1996,APJ,p5,OTHER,15
15,26,6,1996,MNRAS,p2,EUROPE,18
15,21,4,1996,APJ,p2,OTHER,21
15,82,1,1996,APJ,p3,OTHER,21
15,9,2,1996,AA,p5,OTHER,22
15,29,3,1996,APJ,p5,OTHER,22
15,14,2,1996,MNRAS,p5,EUROPE,23
15,32,3,1996,MNRAS,p2,NAMERICA,24
15,25,6,1996,APJ,p2,OTHER,25
15,29,3,1996,APJ,p4,OTHER,25
15,31,4,1996,APJ,p2,OTHER,27
15,38,1,1996,APJ,p3,OTHER,27
15,38,4,1996,APJ,p2,OTHER,29
15,44,4,1996,APJ,p3,OTHER,30
15,23,2,1996,AA,p2,OTHER,31
15,16,2,1996,MNRAS,p2,EUROPE,32
15,36,2,1996,APJ,p5,OTHER,34
15,12,2,1996,MNRAS,p4,OTHER,49
15,11,5,1996,APJ,p3,OTHER,51
15,138,1,1996,APJ,p2,OTHER,54
15,28,4,1996,MNRAS,p5,EUROPE,66
15,23,6,1996,AA,p2,OTHER,72
15,33,6,1996,MNRAS,p2,EUROPE,74
15,38,13,1996,APJ,p3,OTHER,75
15,60,4,1996,MNRAS,p5,EUROPE,76
15,66,5,1996,APJ,p5,OTHER,84
15,18,16,1996,AA,p4,OTHER,91
15,12,2,1996,APJ,p2,OTHER,105
15,24,4,1996,NAT,p4,OTHER,109
15,60,4,1996,AA,p2,OTHER,110
15,60,3,1996,APJ,p2,OTHER,123
15,15,32,1996,AA,p4,OTHER,129
15,60,4,1996,MNRAS,p3,OTHER,274
15,37,2,1996,APJ,p1,OTHER,401
15,2,62,1996,AA,p6,OTHER,530
15,15,2,1996,MNRAS,p3,EUROPE,698
14,22,3,1996,AA,p4,OTHER,7
14,20,2,1996,APJ,p2,OTHER,8
14,22,2,1996,MNRAS,p5,EUROPE,9
14,35,3,1996,AA,p3,OTHER,9
14,6,1,1996,AA,p1,OTHER,10
14,31,5,1996,MNRAS,p4,OTHER,13
14,16,5,1996,APJ,p2,OTHER,14
14,27,2,1996,APJ,p4,OTHER,15
14,14,1,1996,APJ,p5,OTHER,16
14,42,5,1996,APJ,p2,OTHER,20
14,18,7,1996,AA,p2,OTHER,23
14,16,1,1996,APJ,p5,OTHER,31
14,30,3,1996,APJ,p2,OTHER,31
14,33,4,1996,APJ,p3,OTHER,34
14,32,1,1996,MNRAS,p5,OTHER,39
14,23,3,1996,APJ,p3,OTHER,40
14,76,4,1996,APJ,p3,OTHER,40
14,24,3,1996,APJ,p2,OTHER,45
14,49,1,1996,MNRAS,p2,NAMERICA,45
14,29,1,1996,APJ,p4,OTHER,50
14,32,2,1996,AA,p2,OTHER,54
14,116,3,1996,APJ,p2,OTHER,67
14,42,14,1996,AA,p3,OTHER,111
14,60,6,1996,APJ,p4,OTHER,128
14,7,2,1996,SCI,p1,OTHER,145
14,19,2,1996,NAT,p4,EUROPE,248
14,63,4,1996,APJ,p4,OTHER,248
14,17,4,1996,APJ,p3,OTHER,1060
13,9,5,1996,APJ,p3,OTHER,4
13,18,5,1996,APJ,p4,OTHER,5
13,26,2,1996,APJ,p2,OTHER,5
13,29,4,1996,APJ,p5,OTHER,7
13,27,5,1996,AA,p4,OTHER,8
13,29,1,1996,AA,p4,OTHER,8
13,17,1,1996,MNRAS,p5,EUROPE,10
13,21,27,1996,AA,p4,OTHER,10
13,23,5,1996,APJ,p3,OTHER,13
13,13,3,1996,AA,p2,OTHER,14
13,22,1,1996,APJ,p5,OTHER,14
13,23,1,1996,APJ,p5,OTHER,14
13,49,5,1996,APJ,p5,OTHER,14
13,16,1,1996,AA,p2,OTHER,18
13,58,2,1996,APJ,p4,OTHER,18
13,14,1,1996,AA,p2,OTHER,19
13,37,2,1996,AA,p2,OTHER,19
13,24,3,1996,AA,p2,OTHER,21
13,12,1,1996,APJ,p6,OTHER,22
13,24,4,1996,APJ,p5,OTHER,22
13,34,3,1996,AA,p2,OTHER,23
13,12,2,1996,AA,p5,OTHER,24
13,32,1,1996,APJ,p5,OTHER,26
13,34,2,1996,APJ,p2,OTHER,28
13,19,7,1996,APJ,p2,OTHER,31
13,44,4,1996,AA,p2,OTHER,32
13,30,10,1996,APJ,p2,OTHER,42
13,45,2,1996,APJ,p2,OTHER,46
13,30,3,1996,AA,p1,OTHER,48
13,80,4,1996,APJ,p3,OTHER,55
13,10,3,1996,AA,p2,OTHER,56
13,46,3,1996,AA,p4,OTHER,58
13,23,7,1996,APJ,p3,OTHER,61
13,32,7,1996,APJ,p2,OTHER,62
13,53,4,1996,APJ,p2,OTHER,65
13,16,1,1996,MNRAS,p3,EUROPE,74
13,21,8,1996,AA,p4,OTHER,75
13,45,2,1996,MNRAS,p5,OTHER,79
13,106,4,1996,AA,p2,OTHER,89
13,15,6,1996,APJ,p4,OTHER,93
13,63,3,1996,APJ,p5,OTHER,96
13,59,5,1996,APJ,p5,OTHER,103
13,44,3,1996,APJ,p5,OTHER,105
13,20,2,1996,APJ,p2,OTHER,106
13,41,5,1996,APJ,p2,OTHER,132
13,60,3,1996,APJ,p2,OTHER,134
13,15,2,1996,AA,p4,OTHER,137
13,17,7,1996,SCI,p3,OTHER,145
13,18,6,1996,APJ,p5,OTHER,147
13,27,1,1996,APJ,p5,OTHER,324
12,8,3,1996,MNRAS,p1,NAMERICA,1
12,24,3,1996,APJ,p4,OTHER,1
12,10,1,1996,APJ,p5,OTHER,3
12,1,2,1996,APJ,p5,OTHER,5
12,16,1,1996,MNRAS,p2,EUROPE,5
12,22,3,1996,MNRAS,p3,EUROPE,5
12,41,2,1996,AA,p2,OTHER,6
